brand,perfume,type,category,target_audience,longevity,longevity_clean,rating,description,mood,occasion
Jean Paul Gaultier,Scandal Parfum Intense,Parfum,Floriental,Female,Strong,Strong,4.0,Scandal Parfum Intense by Jean Paul Gaultier is a Parfum perfume designed for Female. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Jean Paul Gaultier,Scandal Absolu,Parfum,Floriental,Female,Strong,Strong,4.0,Scandal Absolu by Jean Paul Gaultier is a Parfum perfume designed for Female. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Jean Paul Gaultier,Scandal Eau de Parfum,EDP,Floriental,Female,Strong,Strong,4.0,Scandal Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Jean Paul Gaultier,Scandal Eau de Toilette,EDT,Floriental,Female,Medium,Medium,3.0,Scandal Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Jean Paul Gaultier,Le Classique,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Essence de Parfum,Parfum,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Essence de Parfum by Jean Paul Gaultier is a Parfum perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Collector,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Collector by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Intense,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Intense by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique X,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique X by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
Jean Paul Gaultier,Le Classique Eau de Parfum,EDP,Oriental Floral,Female,Strong,Strong,4.0,Le Classique Eau de Parfum by Jean Paul Gaultier is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Strong longevity.,,
Jean Paul Gaultier,Le Classique Eau de Toilette,EDT,Oriental Floral,Female,Medium,Medium,3.0,Le Classique Eau de Toilette by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Jean Paul Gaultier,Le Classique Eau Fraiche,EDT,Oriental Floral,Female,Light,Light,2.0,Le Classique Eau Fraiche by Jean Paul Gaultier is a EDT perfume designed for Female. It belongs to the Oriental Floral category and has Light longevity.,,
